512	3327	256	676	3083	246
768	3327	256	928	3087	246
1024	3327	256	1168	3093	246
1280	3327	256	1406	3097	245
1536	3327	256	1630	3105	244
1792	3327	256	1859	3111	245
2048	3327	256	2083	3115	245
2303	3327	256	2313	3123	245
2559	3327	256	2529	3133	245
2815	3327	256	2747	3138	244
3071	3327	256	2975	3145	245
3327	3327	256	3179	3151	245
3583	3327	256	3388	3160	245
3839	3327	256	3620	3169	246
4095	3327	256	3840	3176	246
0	3583	256	192	3295	248
256	3583	256	439	3299	248
512	3583	256	691	3301	247
768	3583	256	941	3306	247
1024	3583	256	1183	3313	246
1280	3583	256	1421	3317	245
1536	3583	256	1646	3325	246
1792	3583	256	1873	3330	246
2048	3583	256	2096	3333	246
2303	3583	256	2327	3345	246
2559	3583	256	2543	3352	245
2815	3583	256	2759	3356	246
3071	3583	256	2987	3364	246
3327	3583	256	3190	3372	246
3583	3583	256	3403	3382	246
3839	3583	256	3635	3393	246
4095	3583	256	3851	3401	245
0	3839	256	207	3535	250
256	3839	256	453	3539	249
512	3839	256	708	3542	248
768	3839	256	957	3546	247
1024	3839	256	1198	3552	247
1280	3839	256	1434	3556	247
1536	3839	256	1660	3562	247
1792	3839	256	1888	3569	247
2048	3839	256	2114	3576	247
2303	3839	256	2343	3585	246
2559	3839	256	2557	3594	247
2815	3839	256	2775	3601	247
3071	3839	256	3006	3610	247
3327	3839	256	3208	3619	247
3583	3839	256	3422	3629	247
3839	3839	256	3653	3638	247
4095	3839	256	3867	3646	247
0	4095	256	221	3755	252
256	4095	256	468	3755	249
512	4095	256	723	3760	249
768	4095	256	972	3764	249
1024	4095	256	1214	3769	249
1280	4095	256	1450	3775	249
1536	4095	256	1677	3779	249
1792	4095	256	1905	3788	248
2048	4095	256	2129	3794	248
2303	4095	256	2358	3799	248
2559	4095	256	2571	3805	248
2815	4095	256	2792	3816	249
3071	4095	256	3023	3826	249
3327	4095	256	3225	3834	248
3583	4095	256	3439	3845	248
3839	4095	256	3668	3851	249
4095	4095	256	3882	3858	248
0	0	512	19	6	443
256	0	512	273	10	441
512	0	512	502	14	442
768	0	512	756	17	442
1024	0	512	996	21	442
1280	0	512	1237	24	443
1536	0	512	1466	27	444
1792	0	512	1689	32	444
2048	0	512	1915	35	444
2303	0	512	2140	37	445
2559	0	512	2363	42	446
2815	0	512	2576	45	447
3071	0	512	2798	48	448
3327	0	512	3029	53	448
3583	0	512	3220	56	448
3839	0	512	3437	60	449
4095	0	512	3672	64	450
0	256	512	33	264	440
256	256	512	286	267	448
512	256	512	518	272	448
768	256	512	776	276	448
1024	256	512	1018	279	448
1280	256	512	1260	284	449
1536	256	512	1491	287	449
1792	256	512	1717	291	450
2048	256	512	1943	295	451
2303	256	512	2171	299	451
2559	256	512	2395	303	452
2815	256	512	2610	308	453
3071	256	512	2831	311	452
3327	256	512	3059	315	453
3583	256	512	3253	319	453
3839	256	512	3471	323	454
4095	256	512	3702	328	455
0	512	512	45	500	450
256	512	512	299	504	449
512	512	512	531	508	449
768	512	512	790	512	450
1024	512	512	1033	517	450
1280	512	512	1273	522	450
1536	512	512	1504	526	451
1792	512	512	1729	531	452
2048	512	512	1955	536	452
2303	512	512	2182	542	453
2559	512	512	2406	546	453
2815	512	512	2619	551	452
3071	512	512	2840	556	453
3327	512	512	3065	561	454
3583	512	512	3261	567	456
3839	512	512	3481	572	456
4095	512	512	3717	578	457
0	768	512	58	762	451
256	768	512	311	765	451
512	768	512	543	770	451
768	768	512	803	774	450
1024	768	512	1043	780	450
1280	768	512	1285	783	451
1536	768	512	1515	789	453
1792	768	512	1739	794	453
2048	768	512	1965	799	453
2303	768	512	2194	804	453
2559	768	512	2416	809	453
2815	768	512	2630	814	454
3071	768	512	2852	819	455
3327	768	512	3074	824	456
3583	768	512	3269	829	457
3839	768	512	3488	835	456
4095	768	512	3728	841	457
0	1024	512	71	1005	453
256	1024	512	323	1007	452
512	1024	512	559	1012	452
768	1024	512	817	1013	452
1024	1024	512	1056	1018	452
1280	1024	512	1298	1023	452
1536	1024	512	1526	1029	452
1792	1024	512	1750	1032	454
2048	1024	512	1977	1038	454
2303	1024	512	2204	1043	454
2559	1024	512	2426	1047	455
2815	1024	512	2642	1053	456
3071	1024	512	2864	1059	457
3327	1024	512	3088	1067	458
3583	1024	512	3283	1070	458
3839	1024	512	3503	1077	458
4095	1024	512	3739	1082	458
0	1280	512	84	1247	454
256	1280	512	334	1249	454
512	1280	512	572	1252	454
768	1280	512	830	1255	453
1024	1280	512	1068	1259	453
1280	1280	512	1312	1264	454
1536	1280	512	1539	1270	453
1792	1280	512	1763	1274	454
2048	1280	512	1991	1279	455
2303	1280	512	2216	1285	455
2559	1280	512	2436	1290	456
2815	1280	512	2654	1295	458
3071	1280	512	2878	1301	459
3327	1280	512	3100	1306	459
3583	1280	512	3298	1313	460
3839	1280	512	3519	1318	461
4095	1280	512	3757	1324	462
0	1536	512	97	1469	456
256	1536	512	347	1471	456
512	1536	512	587	1474	455
768	1536	512	844	1475	455
1024	1536	512	1084	1480	455
1280	1536	512	1326	1483	454
1536	1536	512	1551	1488	455
1792	1536	512	1778	1494	456
2048	1536	512	2005	1500	457
2303	1536	512	2231	1505	457
2559	1536	512	2452	1510	457
2815	1536	512	2669	1515	457
3071	1536	512	2895	1522	459
3327	1536	512	3115	1530	461
3583	1536	512	3311	1536	462
3839	1536	512	3537	1544	462
4095	1536	512	3768	1549	462
0	1792	512	110	1699	458
256	1792	512	359	1702	457
512	1792	512	601	1707	457
768	1792	512	856	1709	456
1024	1792	512	1095	1714	456
1280	1792	512	1338	1719	456
1536	1792	512	1563	1727	457
1792	1792	512	1791	1732	458
2048	1792	512	2014	1737	458
2303	1792	512	2241	1742	459
2559	1792	512	2461	1749	458
2815	1792	512	2679	1757	459
3071	1792	512	2906	1765	460
3327	1792	512	3124	1772	461
3583	1792	512	3322	1778	462
3839	1792	512	3542	1783	463
4095	1792	512	3775	1792	464
0	2048	512	122	1940	459
256	2048	512	372	1942	458
512	2048	512	616	1945	458
768	2048	512	871	1948	457
1024	2048	512	1110	1953	457
1280	2048	512	1352	1958	458
1536	2048	512	1577	1965	458
1792	2048	512	1804	1970	459
2048	2048	512	2028	1976	458
2303	2048	512	2257	1982	459
2559	2048	512	2474	1987	460
2815	2048	512	2691	1994	460
3071	2048	512	2917	2002	462
3327	2048	512	3132	2010	463
3583	2048	512	3334	2018	462
3839	2048	512	3559	2025	463
4095	2048	512	3786	2032	464
0	2303	512	136	2182	461
256	2303	512	386	2183	460
512	2303	512	630	2185	460
768	2303	512	885	2187	459
1024	2303	512	1126	2195	460
1280	2303	512	1366	2198	460
1536	2303	512	1589	2204	460
1792	2303	512	1815	2208	459
2048	2303	512	2042	2215	461
2303	2303	512	2271	2221	461
2559	2303	512	2488	2227	461
2815	2303	512	2705	2234	462
3071	2303	512	2932	2244	463
3327	2303	512	3147	2252	463
3583	2303	512	3351	2260	464
3839	2303	512	3573	2266	465
4095	2303	512	3798	2272	465
0	2559	512	149	2407	462
256	2559	512	398	2407	461
512	2559	512	644	2410	461
768	2559	512	898	2413	461
1024	2559	512	1137	2418	462
1280	2559	512	1376	2423	461
1536	2559	512	1603	2433	462
1792	2559	512	1831	2438	462
2048	2559	512	2057	2443	462
2303	2559	512	2286	2449	463
2559	2559	512	2500	2455	463
2815	2559	512	2718	2462	462
3071	2559	512	2944	2470	464
3327	2559	512	3158	2479	465
3583	2559	512	3364	2487	466
3839	2559	512	3588	2493	467
4095	2559	512	3812	2500	467
0	2815	512	163	2636	463
256	2815	512	409	2637	463
512	2815	512	659	2639	462
768	2815	512	912	2643	462
1024	2815	512	1151	2647	462
1280	2815	512	1391	2652	462
1536	2815	512	1616	2661	464
1792	2815	512	1844	2667	464
2048	2815	512	2070	2672	465
2303	2815	512	2297	2679	464
2559	2815	512	2513	2686	464
2815	2815	512	2731	2692	464
3071	2815	512	2958	2700	465
3327	2815	512	3169	2709	467
3583	2815	512	3373	2718	468
3839	2815	512	3602	2726	469
4095	2815	512	3828	2736	468
0	3071	512	176	2878	465
256	3071	512	424	2881	465
512	3071	512	675	2882	464
768	3071	512	928	2884	463
1024	3071	512	1167	2890	464
1280	3071	512	1406	2894	465
1536	3071	512	1631	2904	465
1792	3071	512	1858	2909	466
2048	3071	512	2084	2914	466
2303	3071	512	2310	2918	465
2559	3071	512	2527	2928	465
2815	3071	512	2746	2936	466
3071	3071	512	2976	2945	467
3327	3071	512	3184	2953	468
3583	3071	512	3390	2960	469
3839	3071	512	3618	2968	469
4095	3071	512	3835	2975	470
0	3327	512	190	3091	467
256	3327	512	437	3093	466
512	3327	512	690	3097	466
768	3327	512	941	3100	466
1024	3327	512	1181	3103	466
1280	3327	512	1419	3107	467
1536	3327	512	1646	3116	468
1792	3327	512	1873	3120	467
2048	3327	512	2098	3126	467
2303	3327	512	2325	3131	467
2559	3327	512	2541	3139	467
2815	3327	512	2758	3145	468
3071	3327	512	2988	3153	469
3327	3327	512	3193	3161	469
3583	3327	512	3403	3169	470
3839	3327	512	3634	3177	471
4095	3327	512	3850	3185	471
0	3583	512	203	3307	467
256	3583	512	450	3309	467
512	3583	512	705	3313	467
768	3583	512	955	3318	467
1024	3583	512	1196	3323	467
1280	3583	512	1433	3328	468
1536	3583	512	1660	3333	468
1792	3583	512	1888	3341	468
2048	3583	512	2111	3345	468
2303	3583	512	2341	3354	468
2559	3583	512	2555	3360	469
2815	3583	512	2772	3366	470
3071	3583	512	3002	3375	469
3327	3583	512	3206	3385	471
3583	3583	512	3418	3395	472
3839	3583	512	3648	3403	473
4095	3583	512	3861	3409	473
0	3839	512	217	3547	469
256	3839	512	465	3549	469
512	3839	512	719	3549	469
768	3839	512	969	3552	469
1024	3839	512	1211	3560	468
1280	3839	512	1447	3565	469
1536	3839	512	1673	3571	469
1792	3839	512	1899	3578	470
2048	3839	512	2124	3584	470
2303	3839	512	2355	3591	471
2559	3839	512	2568	3600	470
2815	3839	512	2786	3606	471
3071	3839	512	3017	3617	472
3327	3839	512	3218	3625	472
3583	3839	512	3431	3634	474
3839	3839	512	3661	3644	475
4095	3839	512	3874	3653	475
0	4095	512	231	3766	472
256	4095	512	479	3766	471
512	4095	512	735	3765	471
768	4095	512	984	3768	469
1024	4095	512	1225	3774	470
1280	4095	512	1461	3779	470
1536	4095	512	1688	3786	471
1792	4095	512	1915	3793	472
2048	4095	512	2140	3800	472
2303	4095	512	2369	3804	471
2559	4095	512	2583	3813	471
2815	4095	512	2802	3820	472
3071	4095	512	3033	3831	473
3327	4095	512	3232	3838	474
3583	4095	512	3448	3849	475
3839	4095	512	3678	3857	475
4095	4095	512	3890	3864	475
0	0	768	29	9	667
256	0	768	283	14	666
512	0	768	513	17	666
768	0	768	767	21	665
1024	0	768	1008	24	665
1280	0	768	1248	27	666
1536	0	768	1475	32	667
1792	0	768	1699	35	667
2048	0	768	1926	37	668
2303	0	768	2151	41	668
2559	0	768	2373	45	669
2815	0	768	2585	48	670
3071	0	768	2805	52	672
3327	0	768	3036	56	673
3583	0	768	3229	59	673
3839	0	768	3444	64	673
4095	0	768	3680	67	675
0	256	768	41	268	674
256	256	768	296	272	672
512	256	768	529	276	672
768	256	768	788	279	672
1024	256	768	1031	284	672
1280	256	768	1272	287	673
1536	256	768	1502	291	674
1792	256	768	1726	295	674
2048	256	768	1952	299	674
2303	256	768	2180	303	675
2559	256	768	2403	307	675
2815	256	768	2618	311	676
3071	256	768	2841	314	678
3327	256	768	3067	320	679
3583	256	768	3261	323	679
3839	256	768	3479	327	680
4095	256	768	3713	332	681
0	512	768	54	506	674
256	512	768	309	509	673
512	512	768	544	515	673
768	512	768	802	519	673
1024	512	768	1043	523	674
1280	512	768	1285	528	675
1536	512	768	1514	533	675
1792	512	768	1739	537	676
2048	512	768	1965	543	676
2303	512	768	2194	547	677
2559	512	768	2414	552	677
2815	512	768	2629	557	678
3071	512	768	2851	562	678
3327	512	768	3076	567	680
3583	512	768	3272	573	681
3839	512	768	3489	578	681
4095	512	768	3726	583	682
0	768	768	68	770	675
256	768	768	321	773	673
512	768	768	556	776	674
768	768	768	815	781	673
1024	768	768	1056	786	674
1280	768	768	1296	789	675
1536	768	768	1524	795	676
1792	768	768	1749	800	677
2048	768	768	1975	805	677
2303	768	768	2203	810	678
2559	768	768	2422	814	678
2815	768	768	2637	819	678
3071	768	768	2861	825	680
3327	768	768	3084	830	681
3583	768	768	3278	834	682
3839	768	768	3497	840	683
4095	768	768	3738	845	683
0	1024	768	81	1011	677
256	1024	768	333	1014	675
